"Step","no-actors 1, 300 (2024-01-03 20:59) - Best Reward","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MIN","no-actors 1, 300 (2024-01-03 20:59) - Best Reward__MAX","no-actors 1, 200 (2024-01-03 18:53) - Best Reward","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MIN","no-actors 1, 200 (2024-01-03 18:53) - Best Reward__MAX","no-actors 1, 100 (2024-01-03 16:49) - Best Reward","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MIN","no-actors 1, 100 (2024-01-03 16:49) - Best Reward__MAX"
"4268","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4269","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4270","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4271","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4272","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4273","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4274","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4275","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4276","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4277","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4278","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4279","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4280","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4281","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4282","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4283","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4284","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4285","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4286","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4287","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4288","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4289","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4290","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4291","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4292","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4293","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4294","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4295","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4296","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4297","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4298","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4299","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4300","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4301","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4302","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4303","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4304","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4305","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4306","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4307","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4308","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4309","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4310","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4311","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4312","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4313","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4314","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4315","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4316","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4317","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4318","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
"4319","20674.895639181137","20674.895639181137","20674.895639181137","17746.003455400467","17746.003455400467","17746.003455400467","11337.082398080825","11337.082398080825","11337.082398080825"
