"Step","no-actors 1 (2024-01-18 03:13) - Best Reward","no-actors 1 (2024-01-18 03:13) - Best Reward__MIN","no-actors 1 (2024-01-18 03:13) - Best Reward__MAX","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-18 03:13) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-09 03:02) - Best Reward","no-actors 1 (2024-01-09 03:02) - Best Reward__MIN","no-actors 1 (2024-01-09 03:02) - Best Reward__MAX","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-09 03:02) - RL_1_SAC Mean Price__MAX"
"3789","20945.81811356544","20945.81811356544","20945.81811356544","2.408967125415802","2.408967125415802","2.408967125415802","20545.570909929276","20545.570909929276","20545.570909929276","2.3876577854156493","2.3876577854156493","2.3876577854156493"
"3790","20945.81811356544","20945.81811356544","20945.81811356544","2.4081902384757994","2.4081902384757994","2.4081902384757994","20545.570909929276","20545.570909929276","20545.570909929276","2.399500918388367","2.399500918388367","2.399500918388367"
"3791","20945.81811356544","20945.81811356544","20945.81811356544","2.401719355583191","2.401719355583191","2.401719355583191","20545.570909929276","20545.570909929276","20545.570909929276","2.4015811681747437","2.4015811681747437","2.4015811681747437"
"3792","20945.81811356544","20945.81811356544","20945.81811356544","2.413242495059967","2.413242495059967","2.413242495059967","20545.570909929276","20545.570909929276","20545.570909929276","2.3723278760910036","2.3723278760910036","2.3723278760910036"
"3793","20945.81811356544","20945.81811356544","20945.81811356544","2.3928243637084963","2.3928243637084963","2.3928243637084963","20545.570909929276","20545.570909929276","20545.570909929276","2.39881888628006","2.39881888628006","2.39881888628006"
"3794","20945.81811356544","20945.81811356544","20945.81811356544","2.4072691679000853","2.4072691679000853","2.4072691679000853","20545.570909929276","20545.570909929276","20545.570909929276","2.4023618936538695","2.4023618936538695","2.4023618936538695"
"3795","20945.81811356544","20945.81811356544","20945.81811356544","2.403716039657593","2.403716039657593","2.403716039657593","20545.570909929276","20545.570909929276","20545.570909929276","2.399679434299469","2.399679434299469","2.399679434299469"
"3796","20945.81811356544","20945.81811356544","20945.81811356544","2.4058205604553224","2.4058205604553224","2.4058205604553224","20545.570909929276","20545.570909929276","20545.570909929276","2.412401056289673","2.412401056289673","2.412401056289673"
"3797","20945.81811356544","20945.81811356544","20945.81811356544","2.4148274421691895","2.4148274421691895","2.4148274421691895","20545.570909929276","20545.570909929276","20545.570909929276","2.3882681488990785","2.3882681488990785","2.3882681488990785"
"3798","20945.81811356544","20945.81811356544","20945.81811356544","2.4102439999580385","2.4102439999580385","2.4102439999580385","20545.570909929276","20545.570909929276","20545.570909929276","2.3953304409980776","2.3953304409980776","2.3953304409980776"
"3799","20945.81811356544","20945.81811356544","20945.81811356544","2.3971317768096925","2.3971317768096925","2.3971317768096925","20545.570909929276","20545.570909929276","20545.570909929276","2.3827362298965453","2.3827362298965453","2.3827362298965453"
"3800","20945.81811356544","20945.81811356544","20945.81811356544","2.4134827494621276","2.4134827494621276","2.4134827494621276","20545.570909929276","20545.570909929276","20545.570909929276","2.410736691951752","2.410736691951752","2.410736691951752"
"3801","20945.81811356544","20945.81811356544","20945.81811356544","2.39821834564209","2.39821834564209","2.39821834564209","20545.570909929276","20545.570909929276","20545.570909929276","2.4026750445365908","2.4026750445365908","2.4026750445365908"
"3802","20945.81811356544","20945.81811356544","20945.81811356544","2.399217164516449","2.399217164516449","2.399217164516449","20545.570909929276","20545.570909929276","20545.570909929276","2.414834463596344","2.414834463596344","2.414834463596344"
"3803","20945.81811356544","20945.81811356544","20945.81811356544","2.4009372353553773","2.4009372353553773","2.4009372353553773","20545.570909929276","20545.570909929276","20545.570909929276","2.39997878074646","2.39997878074646","2.39997878074646"
"3804","20945.81811356544","20945.81811356544","20945.81811356544","2.3949129462242125","2.3949129462242125","2.3949129462242125","20545.570909929276","20545.570909929276","20545.570909929276","2.3985787630081177","2.3985787630081177","2.3985787630081177"
"3805","20945.81811356544","20945.81811356544","20945.81811356544","2.4094488263130187","2.4094488263130187","2.4094488263130187","20545.570909929276","20545.570909929276","20545.570909929276","2.3870060801506043","2.3870060801506043","2.3870060801506043"
"3806","20945.81811356544","20945.81811356544","20945.81811356544","2.3919068455696104","2.3919068455696104","2.3919068455696104","20545.570909929276","20545.570909929276","20545.570909929276","2.3998273968696595","2.3998273968696595","2.3998273968696595"
"3807","20945.81811356544","20945.81811356544","20945.81811356544","2.4102954149246214","2.4102954149246214","2.4102954149246214","20545.570909929276","20545.570909929276","20545.570909929276","2.3988905787467956","2.3988905787467956","2.3988905787467956"
"3808","20945.81811356544","20945.81811356544","20945.81811356544","2.4050228595733643","2.4050228595733643","2.4050228595733643","20545.570909929276","20545.570909929276","20545.570909929276","2.4001174092292787","2.4001174092292787","2.4001174092292787"
"3809","20945.81811356544","20945.81811356544","20945.81811356544","2.4139037489891053","2.4139037489891053","2.4139037489891053","20545.570909929276","20545.570909929276","20545.570909929276","2.3986005783081055","2.3986005783081055","2.3986005783081055"
"3810","20945.81811356544","20945.81811356544","20945.81811356544","2.399637019634247","2.399637019634247","2.399637019634247","20545.570909929276","20545.570909929276","20545.570909929276","2.3845235824584963","2.3845235824584963","2.3845235824584963"
"3811","20945.81811356544","20945.81811356544","20945.81811356544","2.403365969657898","2.403365969657898","2.403365969657898","20545.570909929276","20545.570909929276","20545.570909929276","2.402139902114868","2.402139902114868","2.402139902114868"
"3812","20945.81811356544","20945.81811356544","20945.81811356544","2.404634344577789","2.404634344577789","2.404634344577789","20545.570909929276","20545.570909929276","20545.570909929276","2.400896441936493","2.400896441936493","2.400896441936493"
"3813","20945.81811356544","20945.81811356544","20945.81811356544","2.4105731010437013","2.4105731010437013","2.4105731010437013","20545.570909929276","20545.570909929276","20545.570909929276","2.4001428127288817","2.4001428127288817","2.4001428127288817"
"3814","20945.81811356544","20945.81811356544","20945.81811356544","2.3891072273254395","2.3891072273254395","2.3891072273254395","20545.570909929276","20545.570909929276","20545.570909929276","2.406383144855499","2.406383144855499","2.406383144855499"
"3815","20945.81811356544","20945.81811356544","20945.81811356544","2.399591886997223","2.399591886997223","2.399591886997223","20545.570909929276","20545.570909929276","20545.570909929276","2.4078636527061463","2.4078636527061463","2.4078636527061463"
"3816","20945.81811356544","20945.81811356544","20945.81811356544","2.39797682762146","2.39797682762146","2.39797682762146","20545.570909929276","20545.570909929276","20545.570909929276","2.4017420768737794","2.4017420768737794","2.4017420768737794"
"3817","20945.81811356544","20945.81811356544","20945.81811356544","2.4035157799720763","2.4035157799720763","2.4035157799720763","20545.570909929276","20545.570909929276","20545.570909929276","2.414143908023834","2.414143908023834","2.414143908023834"
"3818","20945.81811356544","20945.81811356544","20945.81811356544","2.385884690284729","2.385884690284729","2.385884690284729","20545.570909929276","20545.570909929276","20545.570909929276","2.40620778799057","2.40620778799057","2.40620778799057"
"3819","20945.81811356544","20945.81811356544","20945.81811356544","2.4054409146308897","2.4054409146308897","2.4054409146308897","20545.570909929276","20545.570909929276","20545.570909929276","2.4046097874641417","2.4046097874641417","2.4046097874641417"
"3820","20945.81811356544","20945.81811356544","20945.81811356544","2.401060998439789","2.401060998439789","2.401060998439789","20545.570909929276","20545.570909929276","20545.570909929276","2.3989073991775514","2.3989073991775514","2.3989073991775514"
"3821","20945.81811356544","20945.81811356544","20945.81811356544","2.4050005793571474","2.4050005793571474","2.4050005793571474","20545.570909929276","20545.570909929276","20545.570909929276","2.407457506656647","2.407457506656647","2.407457506656647"
"3822","20945.81811356544","20945.81811356544","20945.81811356544","2.407809889316559","2.407809889316559","2.407809889316559","20545.570909929276","20545.570909929276","20545.570909929276","2.405743455886841","2.405743455886841","2.405743455886841"
"3823","20945.81811356544","20945.81811356544","20945.81811356544","2.4150344133377075","2.4150344133377075","2.4150344133377075","20545.570909929276","20545.570909929276","20545.570909929276","2.4051387310028076","2.4051387310028076","2.4051387310028076"
"3824","20945.81811356544","20945.81811356544","20945.81811356544","2.4004866003990175","2.4004866003990175","2.4004866003990175","20545.570909929276","20545.570909929276","20545.570909929276","2.404625654220581","2.404625654220581","2.404625654220581"
"3825","20945.81811356544","20945.81811356544","20945.81811356544","2.3988166213035584","2.3988166213035584","2.3988166213035584","20545.570909929276","20545.570909929276","20545.570909929276","2.4087982177734375","2.4087982177734375","2.4087982177734375"
"3826","20945.81811356544","20945.81811356544","20945.81811356544","2.4168554663658144","2.4168554663658144","2.4168554663658144","20545.570909929276","20545.570909929276","20545.570909929276","2.4085450768470764","2.4085450768470764","2.4085450768470764"
"3827","20945.81811356544","20945.81811356544","20945.81811356544","2.4006327748298646","2.4006327748298646","2.4006327748298646","20545.570909929276","20545.570909929276","20545.570909929276","2.4003946423530578","2.4003946423530578","2.4003946423530578"
"3828","20945.81811356544","20945.81811356544","20945.81811356544","2.4023926496505736","2.4023926496505736","2.4023926496505736","20545.570909929276","20545.570909929276","20545.570909929276","2.4016883611679076","2.4016883611679076","2.4016883611679076"
"3829","20945.81811356544","20945.81811356544","20945.81811356544","2.4041692852973937","2.4041692852973937","2.4041692852973937","20545.570909929276","20545.570909929276","20545.570909929276","2.406116712093353","2.406116712093353","2.406116712093353"
"3830","20945.81811356544","20945.81811356544","20945.81811356544","2.400227224826813","2.400227224826813","2.400227224826813","20545.570909929276","20545.570909929276","20545.570909929276","2.4085495233535767","2.4085495233535767","2.4085495233535767"
"3831","20945.81811356544","20945.81811356544","20945.81811356544","2.4130321979522704","2.4130321979522704","2.4130321979522704","20545.570909929276","20545.570909929276","20545.570909929276","2.403424608707428","2.403424608707428","2.403424608707428"
"3832","20945.81811356544","20945.81811356544","20945.81811356544","2.401750934123993","2.401750934123993","2.401750934123993","20545.570909929276","20545.570909929276","20545.570909929276","2.4032562613487243","2.4032562613487243","2.4032562613487243"
"3833","20945.81811356544","20945.81811356544","20945.81811356544","2.3932246446609495","2.3932246446609495","2.3932246446609495","20545.570909929276","20545.570909929276","20545.570909929276","2.4038508415222166","2.4038508415222166","2.4038508415222166"
"3834","20945.81811356544","20945.81811356544","20945.81811356544","2.397532510757446","2.397532510757446","2.397532510757446","20545.570909929276","20545.570909929276","20545.570909929276","2.4044524312019346","2.4044524312019346","2.4044524312019346"
"3835","20945.81811356544","20945.81811356544","20945.81811356544","2.403934419155121","2.403934419155121","2.403934419155121","20545.570909929276","20545.570909929276","20545.570909929276","2.406461405754089","2.406461405754089","2.406461405754089"
"3836","20945.81811356544","20945.81811356544","20945.81811356544","2.3850229024887084","2.3850229024887084","2.3850229024887084","20545.570909929276","20545.570909929276","20545.570909929276","2.3858434319496156","2.3858434319496156","2.3858434319496156"
"3837","20945.81811356544","20945.81811356544","20945.81811356544","2.407581400871277","2.407581400871277","2.407581400871277","20545.570909929276","20545.570909929276","20545.570909929276","2.3983964920043945","2.3983964920043945","2.3983964920043945"
"3838","20945.81811356544","20945.81811356544","20945.81811356544","2.3785072803497314","2.3785072803497314","2.3785072803497314","20545.570909929276","20545.570909929276","20545.570909929276","2.3973615169525146","2.3973615169525146","2.3973615169525146"
"3839","20945.81811356544","20945.81811356544","20945.81811356544","2.3998613238334654","2.3998613238334654","2.3998613238334654","20545.570909929276","20545.570909929276","20545.570909929276","2.4009985446929933","2.4009985446929933","2.4009985446929933"
"3840","20945.81811356544","20945.81811356544","20945.81811356544","2.3946671009063722","2.3946671009063722","2.3946671009063722","20545.570909929276","20545.570909929276","20545.570909929276","2.402639424800873","2.402639424800873","2.402639424800873"
"3841","20945.81811356544","20945.81811356544","20945.81811356544","2.395707833766937","2.395707833766937","2.395707833766937","20545.570909929276","20545.570909929276","20545.570909929276","2.411919724941254","2.411919724941254","2.411919724941254"
"3842","20945.81811356544","20945.81811356544","20945.81811356544","2.4089391827583313","2.4089391827583313","2.4089391827583313","20545.570909929276","20545.570909929276","20545.570909929276","2.4130964875221252","2.4130964875221252","2.4130964875221252"
"3843","20945.81811356544","20945.81811356544","20945.81811356544","2.390770161151886","2.390770161151886","2.390770161151886","20545.570909929276","20545.570909929276","20545.570909929276","2.4003732204437256","2.4003732204437256","2.4003732204437256"
"3844","20945.81811356544","20945.81811356544","20945.81811356544","2.405692481994629","2.405692481994629","2.405692481994629","20545.570909929276","20545.570909929276","20545.570909929276","2.4123294234275816","2.4123294234275816","2.4123294234275816"
"3845","20945.81811356544","20945.81811356544","20945.81811356544","2.4020440578460693","2.4020440578460693","2.4020440578460693","20545.570909929276","20545.570909929276","20545.570909929276","2.4096218824386595","2.4096218824386595","2.4096218824386595"
"3846","20945.81811356544","20945.81811356544","20945.81811356544","2.407118320465088","2.407118320465088","2.407118320465088","20545.570909929276","20545.570909929276","20545.570909929276","2.405379867553711","2.405379867553711","2.405379867553711"
"3847","20945.81811356544","20945.81811356544","20945.81811356544","2.397168278694153","2.397168278694153","2.397168278694153","20545.570909929276","20545.570909929276","20545.570909929276","2.405293905735016","2.405293905735016","2.405293905735016"
"3848","20945.81811356544","20945.81811356544","20945.81811356544","2.4043645739555357","2.4043645739555357","2.4043645739555357","20545.570909929276","20545.570909929276","20545.570909929276","2.392782211303711","2.392782211303711","2.392782211303711"
"3849","20945.81811356544","20945.81811356544","20945.81811356544","2.3925048112869263","2.3925048112869263","2.3925048112869263","20545.570909929276","20545.570909929276","20545.570909929276","2.4263948440551757","2.4263948440551757","2.4263948440551757"
"3850","20945.81811356544","20945.81811356544","20945.81811356544","2.394419324398041","2.394419324398041","2.394419324398041","20545.570909929276","20545.570909929276","20545.570909929276","2.388142454624176","2.388142454624176","2.388142454624176"
"3851","20945.81811356544","20945.81811356544","20945.81811356544","2.4015321135520935","2.4015321135520935","2.4015321135520935","20545.570909929276","20545.570909929276","20545.570909929276","2.401831841468811","2.401831841468811","2.401831841468811"
"3852","20945.81811356544","20945.81811356544","20945.81811356544","2.391374397277832","2.391374397277832","2.391374397277832","20545.570909929276","20545.570909929276","20545.570909929276","2.4110974431037904","2.4110974431037904","2.4110974431037904"
"3853","20945.81811356544","20945.81811356544","20945.81811356544","2.397742223739624","2.397742223739624","2.397742223739624","20545.570909929276","20545.570909929276","20545.570909929276","2.3989519357681273","2.3989519357681273","2.3989519357681273"
"3854","20945.81811356544","20945.81811356544","20945.81811356544","2.395439291000366","2.395439291000366","2.395439291000366","20545.570909929276","20545.570909929276","20545.570909929276","2.4125969052314757","2.4125969052314757","2.4125969052314757"
"3855","20945.81811356544","20945.81811356544","20945.81811356544","2.4025846481323243","2.4025846481323243","2.4025846481323243","20545.570909929276","20545.570909929276","20545.570909929276","2.4099377155303956","2.4099377155303956","2.4099377155303956"
"3856","20945.81811356544","20945.81811356544","20945.81811356544","2.394701361656189","2.394701361656189","2.394701361656189","20545.570909929276","20545.570909929276","20545.570909929276","2.406418538093567","2.406418538093567","2.406418538093567"
"3857","20945.81811356544","20945.81811356544","20945.81811356544","2.399698030948639","2.399698030948639","2.399698030948639","20545.570909929276","20545.570909929276","20545.570909929276","2.4090498208999636","2.4090498208999636","2.4090498208999636"
"3858","20945.81811356544","20945.81811356544","20945.81811356544","2.3993221163749694","2.3993221163749694","2.3993221163749694","20545.570909929276","20545.570909929276","20545.570909929276","2.416927421092987","2.416927421092987","2.416927421092987"
"3859","20945.81811356544","20945.81811356544","20945.81811356544","2.3996928095817567","2.3996928095817567","2.3996928095817567","20545.570909929276","20545.570909929276","20545.570909929276","2.413886296749115","2.413886296749115","2.413886296749115"
"3860","20945.81811356544","20945.81811356544","20945.81811356544","2.4009058237075807","2.4009058237075807","2.4009058237075807","20545.570909929276","20545.570909929276","20545.570909929276","2.418210136890411","2.418210136890411","2.418210136890411"
"3861","20945.81811356544","20945.81811356544","20945.81811356544","2.4033973932266237","2.4033973932266237","2.4033973932266237","20545.570909929276","20545.570909929276","20545.570909929276","2.4115158677101136","2.4115158677101136","2.4115158677101136"
"3862","20945.81811356544","20945.81811356544","20945.81811356544","2.3991446495056152","2.3991446495056152","2.3991446495056152","20545.570909929276","20545.570909929276","20545.570909929276","2.407149946689606","2.407149946689606","2.407149946689606"
"3863","20945.81811356544","20945.81811356544","20945.81811356544","2.409027171134949","2.409027171134949","2.409027171134949","20545.570909929276","20545.570909929276","20545.570909929276","2.395892596244812","2.395892596244812","2.395892596244812"
"3864","20945.81811356544","20945.81811356544","20945.81811356544","2.4138628005981446","2.4138628005981446","2.4138628005981446","20545.570909929276","20545.570909929276","20545.570909929276","2.4076206207275392","2.4076206207275392","2.4076206207275392"
"3865","20945.81811356544","20945.81811356544","20945.81811356544","2.4131789922714235","2.4131789922714235","2.4131789922714235","20545.570909929276","20545.570909929276","20545.570909929276","2.4027180790901186","2.4027180790901186","2.4027180790901186"
"3866","20945.81811356544","20945.81811356544","20945.81811356544","2.405047130584717","2.405047130584717","2.405047130584717","20545.570909929276","20545.570909929276","20545.570909929276","2.4082867026329042","2.4082867026329042","2.4082867026329042"
"3867","20945.81811356544","20945.81811356544","20945.81811356544","2.4010084867477417","2.4010084867477417","2.4010084867477417","20545.570909929276","20545.570909929276","20545.570909929276","2.398811089992523","2.398811089992523","2.398811089992523"
"3868","20945.81811356544","20945.81811356544","20945.81811356544","2.407196831703186","2.407196831703186","2.407196831703186","20545.570909929276","20545.570909929276","20545.570909929276","2.396783983707428","2.396783983707428","2.396783983707428"
"3869","20945.81811356544","20945.81811356544","20945.81811356544","2.4050709128379824","2.4050709128379824","2.4050709128379824","20545.570909929276","20545.570909929276","20545.570909929276","2.4207928657531737","2.4207928657531737","2.4207928657531737"
"3870","20945.81811356544","20945.81811356544","20945.81811356544","2.413966143131256","2.413966143131256","2.413966143131256","20545.570909929276","20545.570909929276","20545.570909929276","2.412312364578247","2.412312364578247","2.412312364578247"
"3871","20945.81811356544","20945.81811356544","20945.81811356544","2.4032433152198793","2.4032433152198793","2.4032433152198793","20545.570909929276","20545.570909929276","20545.570909929276","2.415637028217316","2.415637028217316","2.415637028217316"
"3872","20945.81811356544","20945.81811356544","20945.81811356544","2.4102689623832703","2.4102689623832703","2.4102689623832703","20545.570909929276","20545.570909929276","20545.570909929276","2.401776647567749","2.401776647567749","2.401776647567749"
"3873","20945.81811356544","20945.81811356544","20945.81811356544","2.4124858379364014","2.4124858379364014","2.4124858379364014","20545.570909929276","20545.570909929276","20545.570909929276","2.4104114294052126","2.4104114294052126","2.4104114294052126"
"3874","20945.81811356544","20945.81811356544","20945.81811356544","2.39731707572937","2.39731707572937","2.39731707572937","20545.570909929276","20545.570909929276","20545.570909929276","2.4036240458488463","2.4036240458488463","2.4036240458488463"
"3875","20945.81811356544","20945.81811356544","20945.81811356544","2.40423469543457","2.40423469543457","2.40423469543457","20545.570909929276","20545.570909929276","20545.570909929276","2.4269402742385866","2.4269402742385866","2.4269402742385866"
"3876","20945.81811356544","20945.81811356544","20945.81811356544","2.4103479743003846","2.4103479743003846","2.4103479743003846","20545.570909929276","20545.570909929276","20545.570909929276","2.4122909903526306","2.4122909903526306","2.4122909903526306"
"3877","20945.81811356544","20945.81811356544","20945.81811356544","2.408017647266388","2.408017647266388","2.408017647266388","20545.570909929276","20545.570909929276","20545.570909929276","2.415384495258331","2.415384495258331","2.415384495258331"
"3878","20945.81811356544","20945.81811356544","20945.81811356544","2.4047950387001036","2.4047950387001036","2.4047950387001036","20545.570909929276","20545.570909929276","20545.570909929276","2.41220076084137","2.41220076084137","2.41220076084137"
"3879","20945.81811356544","20945.81811356544","20945.81811356544","2.398049306869507","2.398049306869507","2.398049306869507","20545.570909929276","20545.570909929276","20545.570909929276","2.4181661128997805","2.4181661128997805","2.4181661128997805"
"3880","20945.81811356544","20945.81811356544","20945.81811356544","2.4024757146835327","2.4024757146835327","2.4024757146835327","20545.570909929276","20545.570909929276","20545.570909929276","2.407709014415741","2.407709014415741","2.407709014415741"
"3881","20945.81811356544","20945.81811356544","20945.81811356544","2.39892817735672","2.39892817735672","2.39892817735672","20545.570909929276","20545.570909929276","20545.570909929276","2.406441569328308","2.406441569328308","2.406441569328308"
"3882","20945.81811356544","20945.81811356544","20945.81811356544","2.403523027896881","2.403523027896881","2.403523027896881","20545.570909929276","20545.570909929276","20545.570909929276","2.413173806667328","2.413173806667328","2.413173806667328"
"3883","20945.81811356544","20945.81811356544","20945.81811356544","2.4124029517173766","2.4124029517173766","2.4124029517173766","20545.570909929276","20545.570909929276","20545.570909929276","2.4101571440696716","2.4101571440696716","2.4101571440696716"
"3884","20945.81811356544","20945.81811356544","20945.81811356544","2.408126652240753","2.408126652240753","2.408126652240753","20545.570909929276","20545.570909929276","20545.570909929276","2.418594229221344","2.418594229221344","2.418594229221344"
"3885","20945.81811356544","20945.81811356544","20945.81811356544","2.4180877208709717","2.4180877208709717","2.4180877208709717","20545.570909929276","20545.570909929276","20545.570909929276","2.4107104897499085","2.4107104897499085","2.4107104897499085"
"3886","20945.81811356544","20945.81811356544","20945.81811356544","2.4100945711135866","2.4100945711135866","2.4100945711135866","20545.570909929276","20545.570909929276","20545.570909929276","2.4078563928604124","2.4078563928604124","2.4078563928604124"
"3887","20945.81811356544","20945.81811356544","20945.81811356544","2.402805948257446","2.402805948257446","2.402805948257446","20545.570909929276","20545.570909929276","20545.570909929276","2.4046082139015197","2.4046082139015197","2.4046082139015197"
"3888","20945.81811356544","20945.81811356544","20945.81811356544","2.4109660506248476","2.4109660506248476","2.4109660506248476","20545.570909929276","20545.570909929276","20545.570909929276","2.4037046909332274","2.4037046909332274","2.4037046909332274"
"3889","20945.81811356544","20945.81811356544","20945.81811356544","2.3997321248054506","2.3997321248054506","2.3997321248054506","20545.570909929276","20545.570909929276","20545.570909929276","2.4020130753517153","2.4020130753517153","2.4020130753517153"
"3890","20945.81811356544","20945.81811356544","20945.81811356544","2.3934795379638674","2.3934795379638674","2.3934795379638674","20545.570909929276","20545.570909929276","20545.570909929276","2.411681962013245","2.411681962013245","2.411681962013245"
"3891","20945.81811356544","20945.81811356544","20945.81811356544","2.4018264770507813","2.4018264770507813","2.4018264770507813","20545.570909929276","20545.570909929276","20545.570909929276","2.3992234826087953","2.3992234826087953","2.3992234826087953"
"3892","20945.81811356544","20945.81811356544","20945.81811356544","2.3907926797866823","2.3907926797866823","2.3907926797866823","20545.570909929276","20545.570909929276","20545.570909929276","2.426788699626923","2.426788699626923","2.426788699626923"
"3893","20945.81811356544","20945.81811356544","20945.81811356544","2.406158411502838","2.406158411502838","2.406158411502838","20545.570909929276","20545.570909929276","20545.570909929276","2.4089963912963865","2.4089963912963865","2.4089963912963865"
"3894","20945.81811356544","20945.81811356544","20945.81811356544","2.4008838415145872","2.4008838415145872","2.4008838415145872","20545.570909929276","20545.570909929276","20545.570909929276","2.421312689781189","2.421312689781189","2.421312689781189"
"3895","20945.81811356544","20945.81811356544","20945.81811356544","2.4018864393234254","2.4018864393234254","2.4018864393234254","20545.570909929276","20545.570909929276","20545.570909929276","2.411268782615662","2.411268782615662","2.411268782615662"
"3896","20945.81811356544","20945.81811356544","20945.81811356544","2.4224860310554504","2.4224860310554504","2.4224860310554504","20545.570909929276","20545.570909929276","20545.570909929276","2.410066843032837","2.410066843032837","2.410066843032837"
"3897","20945.81811356544","20945.81811356544","20945.81811356544","2.41168669462204","2.41168669462204","2.41168669462204","20545.570909929276","20545.570909929276","20545.570909929276","2.406538712978363","2.406538712978363","2.406538712978363"
"3898","20945.81811356544","20945.81811356544","20945.81811356544","2.4048567175865174","2.4048567175865174","2.4048567175865174","20545.570909929276","20545.570909929276","20545.570909929276","2.404557728767395","2.404557728767395","2.404557728767395"
"3899","20945.81811356544","20945.81811356544","20945.81811356544","2.4128663182258605","2.4128663182258605","2.4128663182258605","20545.570909929276","20545.570909929276","20545.570909929276","2.420284831523895","2.420284831523895","2.420284831523895"
"3900","20945.81811356544","20945.81811356544","20945.81811356544","2.4074673652648926","2.4074673652648926","2.4074673652648926","20545.570909929276","20545.570909929276","20545.570909929276","2.410790264606476","2.410790264606476","2.410790264606476"
"3901","20945.81811356544","20945.81811356544","20945.81811356544","2.3997345924377442","2.3997345924377442","2.3997345924377442","20545.570909929276","20545.570909929276","20545.570909929276","2.3980852723121644","2.3980852723121644","2.3980852723121644"
"3902","20945.81811356544","20945.81811356544","20945.81811356544","2.399894094467163","2.399894094467163","2.399894094467163","20545.570909929276","20545.570909929276","20545.570909929276","2.423642909526825","2.423642909526825","2.423642909526825"
"3903","20945.81811356544","20945.81811356544","20945.81811356544","2.407163715362549","2.407163715362549","2.407163715362549","20545.570909929276","20545.570909929276","20545.570909929276","2.3851471185684203","2.3851471185684203","2.3851471185684203"
"3904","20945.81811356544","20945.81811356544","20945.81811356544","2.4076322674751283","2.4076322674751283","2.4076322674751283","20545.570909929276","20545.570909929276","20545.570909929276","2.402509391307831","2.402509391307831","2.402509391307831"
"3905","20945.81811356544","20945.81811356544","20945.81811356544","2.3973520040512084","2.3973520040512084","2.3973520040512084","20545.570909929276","20545.570909929276","20545.570909929276","2.3977879643440247","2.3977879643440247","2.3977879643440247"
"3906","20945.81811356544","20945.81811356544","20945.81811356544","2.4070313811302184","2.4070313811302184","2.4070313811302184","20545.570909929276","20545.570909929276","20545.570909929276","2.4107497930526733","2.4107497930526733","2.4107497930526733"
"3907","20945.81811356544","20945.81811356544","20945.81811356544","2.403830921649933","2.403830921649933","2.403830921649933","20545.570909929276","20545.570909929276","20545.570909929276","2.4199273705482485","2.4199273705482485","2.4199273705482485"
"3908","20945.81811356544","20945.81811356544","20945.81811356544","2.4071475148200987","2.4071475148200987","2.4071475148200987","20545.570909929276","20545.570909929276","20545.570909929276","2.4082825064659117","2.4082825064659117","2.4082825064659117"
"3909","20945.81811356544","20945.81811356544","20945.81811356544","2.401003670692444","2.401003670692444","2.401003670692444","20545.570909929276","20545.570909929276","20545.570909929276","2.4077728152275086","2.4077728152275086","2.4077728152275086"
"3910","20945.81811356544","20945.81811356544","20945.81811356544","2.402587687969208","2.402587687969208","2.402587687969208","20545.570909929276","20545.570909929276","20545.570909929276","2.406776714324951","2.406776714324951","2.406776714324951"
"3911","20945.81811356544","20945.81811356544","20945.81811356544","2.4087830781936646","2.4087830781936646","2.4087830781936646","20545.570909929276","20545.570909929276","20545.570909929276","2.404014265537262","2.404014265537262","2.404014265537262"
"3912","20945.81811356544","20945.81811356544","20945.81811356544","2.404331421852112","2.404331421852112","2.404331421852112","20545.570909929276","20545.570909929276","20545.570909929276","2.416550886631012","2.416550886631012","2.416550886631012"
"3913","20945.81811356544","20945.81811356544","20945.81811356544","2.399757421016693","2.399757421016693","2.399757421016693","20545.570909929276","20545.570909929276","20545.570909929276","2.4154503107070924","2.4154503107070924","2.4154503107070924"
"3914","20945.81811356544","20945.81811356544","20945.81811356544","2.406417214870453","2.406417214870453","2.406417214870453","20545.570909929276","20545.570909929276","20545.570909929276","2.4145944595336912","2.4145944595336912","2.4145944595336912"
"3915","20945.81811356544","20945.81811356544","20945.81811356544","2.3943920612335203","2.3943920612335203","2.3943920612335203","20545.570909929276","20545.570909929276","20545.570909929276","2.4085172414779663","2.4085172414779663","2.4085172414779663"
"3916","20945.81811356544","20945.81811356544","20945.81811356544","2.414905607700348","2.414905607700348","2.414905607700348","20545.570909929276","20545.570909929276","20545.570909929276","2.4156848669052122","2.4156848669052122","2.4156848669052122"
"3917","20945.81811356544","20945.81811356544","20945.81811356544","2.396474826335907","2.396474826335907","2.396474826335907","20545.570909929276","20545.570909929276","20545.570909929276","2.398059809207916","2.398059809207916","2.398059809207916"
"3918","20945.81811356544","20945.81811356544","20945.81811356544","2.402029073238373","2.402029073238373","2.402029073238373","20545.570909929276","20545.570909929276","20545.570909929276","2.418167161941528","2.418167161941528","2.418167161941528"
