"Step","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MIN","no-actors 1, 300 (2024-01-03 20:59) - RL_1_SAC Mean Price__MAX","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MIN","no-actors 1, 200 (2024-01-03 18:53) - RL_1_SAC Mean Price__MAX","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MIN","no-actors 1, 100 (2024-01-03 16:49) - RL_1_SAC Mean Price__MAX","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MIN","no-actors 1, half cars (2024-01-03 07:36) - RL_1_SAC Mean Price__MAX","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MIN","no-actors 1 (2024-01-03 05:46) - RL_1_SAC Mean Price__MAX"
"4003","2.2858921766281126","2.2858921766281126","2.2858921766281126","2.5359866857528686","2.5359866857528686","2.5359866857528686","3.2524932384490968","3.2524932384490968","3.2524932384490968","2.81386536359787","2.81386536359787","2.81386536359787","2.2629834175109864","2.2629834175109864","2.2629834175109864"
"4004","2.288274610042572","2.288274610042572","2.288274610042572","2.562916600704193","2.562916600704193","2.562916600704193","3.248195469379425","3.248195469379425","3.248195469379425","2.8131292343139647","2.8131292343139647","2.8131292343139647","2.2709348797798157","2.2709348797798157","2.2709348797798157"
"4005","2.3144081950187685","2.3144081950187685","2.3144081950187685","2.540864372253418","2.540864372253418","2.540864372253418","3.2432875275611877","3.2432875275611877","3.2432875275611877","2.814292073249817","2.814292073249817","2.814292073249817","2.269421362876892","2.269421362876892","2.269421362876892"
"4006","2.2916053891181947","2.2916053891181947","2.2916053891181947","2.5455767154693603","2.5455767154693603","2.5455767154693603","3.2420786380767823","3.2420786380767823","3.2420786380767823","2.8094677329063416","2.8094677329063416","2.8094677329063416","2.2708365440368654","2.2708365440368654","2.2708365440368654"
"4007","2.3048930287361147","2.3048930287361147","2.3048930287361147","2.537567985057831","2.537567985057831","2.537567985057831","3.2535531997680662","3.2535531997680662","3.2535531997680662","2.804731786251068","2.804731786251068","2.804731786251068","2.2661795735359194","2.2661795735359194","2.2661795735359194"
"4008","2.2934086203575133","2.2934086203575133","2.2934086203575133","2.557051980495453","2.557051980495453","2.557051980495453","3.254820191860199","3.254820191860199","3.254820191860199","2.8140795826911926","2.8140795826911926","2.8140795826911926","2.2704365849494934","2.2704365849494934","2.2704365849494934"
"4009","2.290991020202637","2.290991020202637","2.290991020202637","2.526915955543518","2.526915955543518","2.526915955543518","3.250263512134552","3.250263512134552","3.250263512134552","2.802174711227417","2.802174711227417","2.802174711227417","2.2629667639732363","2.2629667639732363","2.2629667639732363"
"4010","2.2945120096206666","2.2945120096206666","2.2945120096206666","2.5268961787223816","2.5268961787223816","2.5268961787223816","3.244100272655487","3.244100272655487","3.244100272655487","2.810536205768585","2.810536205768585","2.810536205768585","2.262609672546387","2.262609672546387","2.262609672546387"
"4011","2.282619023323059","2.282619023323059","2.282619023323059","2.55461562871933","2.55461562871933","2.55461562871933","3.2532310962677","3.2532310962677","3.2532310962677","2.809134304523468","2.809134304523468","2.809134304523468","2.266781747341156","2.266781747341156","2.266781747341156"
"4012","2.300166392326355","2.300166392326355","2.300166392326355","2.5452714204788207","2.5452714204788207","2.5452714204788207","3.2468905210494996","3.2468905210494996","3.2468905210494996","2.804374611377716","2.804374611377716","2.804374611377716","2.27407443523407","2.27407443523407","2.27407443523407"
"4013","2.2754031300544737","2.2754031300544737","2.2754031300544737","2.5243378043174745","2.5243378043174745","2.5243378043174745","3.2521169900894167","3.2521169900894167","3.2521169900894167","2.8036354541778565","2.8036354541778565","2.8036354541778565","2.256319189071655","2.256319189071655","2.256319189071655"
"4014","2.2854719877243044","2.2854719877243044","2.2854719877243044","2.54781813621521","2.54781813621521","2.54781813621521","3.247260594367981","3.247260594367981","3.247260594367981","2.800282835960388","2.800282835960388","2.800282835960388","2.255235159397125","2.255235159397125","2.255235159397125"
"4015","2.3174152255058287","2.3174152255058287","2.3174152255058287","2.570576536655426","2.570576536655426","2.570576536655426","3.253322410583496","3.253322410583496","3.253322410583496","2.8089773893356322","2.8089773893356322","2.8089773893356322","2.2658060431480407","2.2658060431480407","2.2658060431480407"
"4016","2.2860650062561034","2.2860650062561034","2.2860650062561034","2.54729106426239","2.54729106426239","2.54729106426239","3.2490291237831115","3.2490291237831115","3.2490291237831115","2.81008460521698","2.81008460521698","2.81008460521698","2.2657206773757936","2.2657206773757936","2.2657206773757936"
"4017","2.2831209540367126","2.2831209540367126","2.2831209540367126","2.5360989809036254","2.5360989809036254","2.5360989809036254","3.246658480167389","3.246658480167389","3.246658480167389","2.798307275772095","2.798307275772095","2.798307275772095","2.254430317878723","2.254430317878723","2.254430317878723"
"4018","2.2817986488342283","2.2817986488342283","2.2817986488342283","2.5442524909973145","2.5442524909973145","2.5442524909973145","3.257548117637634","3.257548117637634","3.257548117637634","2.7960798501968385","2.7960798501968385","2.7960798501968385","2.258766496181488","2.258766496181488","2.258766496181488"
"4019","2.2842009902000426","2.2842009902000426","2.2842009902000426","2.562786591053009","2.562786591053009","2.562786591053009","3.2490881204605104","3.2490881204605104","3.2490881204605104","2.796975886821747","2.796975886821747","2.796975886821747","2.2704365253448486","2.2704365253448486","2.2704365253448486"
"4020","2.3014899134635924","2.3014899134635924","2.3014899134635924","2.554898464679718","2.554898464679718","2.554898464679718","3.248162531852722","3.248162531852722","3.248162531852722","2.8095937252044676","2.8095937252044676","2.8095937252044676","2.2693761348724366","2.2693761348724366","2.2693761348724366"
"4021","2.283110702037811","2.283110702037811","2.283110702037811","2.5380138874053957","2.5380138874053957","2.5380138874053957","3.2364866375923156","3.2364866375923156","3.2364866375923156","2.7941043257713316","2.7941043257713316","2.7941043257713316","2.2568951845169067","2.2568951845169067","2.2568951845169067"
"4022","2.292978847026825","2.292978847026825","2.292978847026825","2.542582392692566","2.542582392692566","2.542582392692566","3.239418935775757","3.239418935775757","3.239418935775757","2.8077600598335266","2.8077600598335266","2.8077600598335266","2.2565019369125365","2.2565019369125365","2.2565019369125365"
"4023","2.2873966574668883","2.2873966574668883","2.2873966574668883","2.5460739135742188","2.5460739135742188","2.5460739135742188","3.237914192676544","3.237914192676544","3.237914192676544","2.8089845061302183","2.8089845061302183","2.8089845061302183","2.259789562225342","2.259789562225342","2.259789562225342"
"4024","2.2838669419288635","2.2838669419288635","2.2838669419288635","2.5481454730033875","2.5481454730033875","2.5481454730033875","3.2534465432167052","3.2534465432167052","3.2534465432167052","2.7865508913993837","2.7865508913993837","2.7865508913993837","2.2593023777008057","2.2593023777008057","2.2593023777008057"
"4025","2.286053442955017","2.286053442955017","2.286053442955017","2.5558062314987184","2.5558062314987184","2.5558062314987184","3.245562791824341","3.245562791824341","3.245562791824341","2.808741331100464","2.808741331100464","2.808741331100464","2.261446225643158","2.261446225643158","2.261446225643158"
"4026","2.274319624900818","2.274319624900818","2.274319624900818","2.5433991670608522","2.5433991670608522","2.5433991670608522","3.24348806142807","3.24348806142807","3.24348806142807","2.7960548758506776","2.7960548758506776","2.7960548758506776","2.2489633321762086","2.2489633321762086","2.2489633321762086"
"4027","2.2807204365730285","2.2807204365730285","2.2807204365730285","2.550927448272705","2.550927448272705","2.550927448272705","3.2446303963661194","3.2446303963661194","3.2446303963661194","2.801929974555969","2.801929974555969","2.801929974555969","2.25330730676651","2.25330730676651","2.25330730676651"
"4028","2.284378480911255","2.284378480911255","2.284378480911255","2.556862938404083","2.556862938404083","2.556862938404083","3.2343217611312864","3.2343217611312864","3.2343217611312864","2.8015822887420656","2.8015822887420656","2.8015822887420656","2.2673372983932496","2.2673372983932496","2.2673372983932496"
"4029","2.2841222524642943","2.2841222524642943","2.2841222524642943","2.5461678862571717","2.5461678862571717","2.5461678862571717","3.237596833705902","3.237596833705902","3.237596833705902","2.78920578956604","2.78920578956604","2.78920578956604","2.2575472354888917","2.2575472354888917","2.2575472354888917"
"4030","2.2695800065994263","2.2695800065994263","2.2695800065994263","2.5406135439872743","2.5406135439872743","2.5406135439872743","3.238402080535889","3.238402080535889","3.238402080535889","2.810911762714386","2.810911762714386","2.810911762714386","2.263563072681427","2.263563072681427","2.263563072681427"
"4031","2.2845943331718446","2.2845943331718446","2.2845943331718446","2.54608668088913","2.54608668088913","2.54608668088913","3.249301326274872","3.249301326274872","3.249301326274872","2.8005668759346007","2.8005668759346007","2.8005668759346007","2.2691323280334474","2.2691323280334474","2.2691323280334474"
"4032","2.2803687334060667","2.2803687334060667","2.2803687334060667","2.5450023770332337","2.5450023770332337","2.5450023770332337","3.2478145003318786","3.2478145003318786","3.2478145003318786","2.797598099708557","2.797598099708557","2.797598099708557","2.2512294173240663","2.2512294173240663","2.2512294173240663"
"4033","2.2714817047119142","2.2714817047119142","2.2714817047119142","2.5433038473129272","2.5433038473129272","2.5433038473129272","3.2421311855316164","3.2421311855316164","3.2421311855316164","2.831774091720581","2.831774091720581","2.831774091720581","2.254284954071045","2.254284954071045","2.254284954071045"
"4034","2.290162944793701","2.290162944793701","2.290162944793701","2.5567574381828306","2.5567574381828306","2.5567574381828306","3.242178440093994","3.242178440093994","3.242178440093994","2.795775306224823","2.795775306224823","2.795775306224823","2.259019339084625","2.259019339084625","2.259019339084625"
"4035","2.2850573539733885","2.2850573539733885","2.2850573539733885","2.5510297060012816","2.5510297060012816","2.5510297060012816","3.2405290007591248","3.2405290007591248","3.2405290007591248","2.8072644114494323","2.8072644114494323","2.8072644114494323","2.2578654289245605","2.2578654289245605","2.2578654289245605"
"4036","2.2904940247535706","2.2904940247535706","2.2904940247535706","2.5536461353302","2.5536461353302","2.5536461353302","3.2461678981781006","3.2461678981781006","3.2461678981781006","2.7952218294143676","2.7952218294143676","2.7952218294143676","2.2521897673606874","2.2521897673606874","2.2521897673606874"
"4037","2.2905887246131895","2.2905887246131895","2.2905887246131895","2.5398658990859984","2.5398658990859984","2.5398658990859984","3.249413621425629","3.249413621425629","3.249413621425629","2.800950276851654","2.800950276851654","2.800950276851654","2.255523908138275","2.255523908138275","2.255523908138275"
"4038","2.2854079723358156","2.2854079723358156","2.2854079723358156","2.54215829372406","2.54215829372406","2.54215829372406","3.2414172649383546","3.2414172649383546","3.2414172649383546","2.8054498076438903","2.8054498076438903","2.8054498076438903","2.259682095050812","2.259682095050812","2.259682095050812"
"4039","2.2838221430778503","2.2838221430778503","2.2838221430778503","2.5418624877929688","2.5418624877929688","2.5418624877929688","3.248643434047699","3.248643434047699","3.248643434047699","2.796848165988922","2.796848165988922","2.796848165988922","2.246088433265686","2.246088433265686","2.246088433265686"
"4040","2.276931416988373","2.276931416988373","2.276931416988373","2.5534507751464846","2.5534507751464846","2.5534507751464846","3.2476154804229735","3.2476154804229735","3.2476154804229735","2.7877152442932127","2.7877152442932127","2.7877152442932127","2.250272262096405","2.250272262096405","2.250272262096405"
"4041","2.2775437593460084","2.2775437593460084","2.2775437593460084","2.5510881781578063","2.5510881781578063","2.5510881781578063","3.2494124293327333","3.2494124293327333","3.2494124293327333","2.806039023399353","2.806039023399353","2.806039023399353","2.256427896022797","2.256427896022797","2.256427896022797"
"4042","2.27443585395813","2.27443585395813","2.27443585395813","2.5581926584243773","2.5581926584243773","2.5581926584243773","3.2484938502311707","3.2484938502311707","3.2484938502311707","2.788095939159393","2.788095939159393","2.788095939159393","2.2543859243392945","2.2543859243392945","2.2543859243392945"
"4043","2.287313687801361","2.287313687801361","2.287313687801361","2.5543328404426573","2.5543328404426573","2.5543328404426573","3.2420752167701723","3.2420752167701723","3.2420752167701723","2.800642418861389","2.800642418861389","2.800642418861389","2.2511141538619994","2.2511141538619994","2.2511141538619994"
"4044","2.284030568599701","2.284030568599701","2.284030568599701","2.544641208648682","2.544641208648682","2.544641208648682","3.248770070075989","3.248770070075989","3.248770070075989","2.797687327861786","2.797687327861786","2.797687327861786","2.2544945955276487","2.2544945955276487","2.2544945955276487"
"4045","2.270972752571106","2.270972752571106","2.270972752571106","2.546137011051178","2.546137011051178","2.546137011051178","3.2449290275573732","3.2449290275573732","3.2449290275573732","2.8000346660614013","2.8000346660614013","2.8000346660614013","2.255469274520874","2.255469274520874","2.255469274520874"
"4046","2.2758277654647827","2.2758277654647827","2.2758277654647827","2.550943386554718","2.550943386554718","2.550943386554718","3.2479484915733337","3.2479484915733337","3.2479484915733337","2.7982184410095217","2.7982184410095217","2.7982184410095217","2.270565891265869","2.270565891265869","2.270565891265869"
"4047","2.278554892539978","2.278554892539978","2.278554892539978","2.542906129360199","2.542906129360199","2.542906129360199","3.238770270347595","3.238770270347595","3.238770270347595","2.7955641984939574","2.7955641984939574","2.7955641984939574","2.2606588006019592","2.2606588006019592","2.2606588006019592"
"4048","2.2601414203643797","2.2601414203643797","2.2601414203643797","2.5445765614509583","2.5445765614509583","2.5445765614509583","3.248595130443573","3.248595130443573","3.248595130443573","2.801290309429169","2.801290309429169","2.801290309429169","2.258158540725708","2.258158540725708","2.258158540725708"
"4049","2.2784566640853883","2.2784566640853883","2.2784566640853883","2.545507788658142","2.545507788658142","2.545507788658142","3.2498040318489076","3.2498040318489076","3.2498040318489076","2.8070780277252196","2.8070780277252196","2.8070780277252196","2.257305717468262","2.257305717468262","2.257305717468262"
"4050","2.2608434915542603","2.2608434915542603","2.2608434915542603","2.5480688571929933","2.5480688571929933","2.5480688571929933","3.2512218594551086","3.2512218594551086","3.2512218594551086","2.801515793800354","2.801515793800354","2.801515793800354","2.2565120816230775","2.2565120816230775","2.2565120816230775"
"4051","2.275388503074646","2.275388503074646","2.275388503074646","2.549962949752808","2.549962949752808","2.549962949752808","3.2513682723045347","3.2513682723045347","3.2513682723045347","2.805682897567749","2.805682897567749","2.805682897567749","2.259020674228668","2.259020674228668","2.259020674228668"
"4052","2.2801153540611265","2.2801153540611265","2.2801153540611265","2.546303594112396","2.546303594112396","2.546303594112396","3.2476606249809263","3.2476606249809263","3.2476606249809263","2.7925878882408144","2.7925878882408144","2.7925878882408144","2.261940586566925","2.261940586566925","2.261940586566925"
"4053","2.249148666858673","2.249148666858673","2.249148666858673","2.5592820286750793","2.5592820286750793","2.5592820286750793","3.25154994726181","3.25154994726181","3.25154994726181","2.810355877876282","2.810355877876282","2.810355877876282","2.256564664840698","2.256564664840698","2.256564664840698"
"4054","2.29487624168396","2.29487624168396","2.29487624168396","2.5294594049453734","2.5294594049453734","2.5294594049453734","3.2379122018814086","3.2379122018814086","3.2379122018814086","2.8027398347854615","2.8027398347854615","2.8027398347854615","2.259459125995636","2.259459125995636","2.259459125995636"
"4055","2.264758026599884","2.264758026599884","2.264758026599884","2.540425491333008","2.540425491333008","2.540425491333008","3.240855264663696","3.240855264663696","3.240855264663696","2.800537812709808","2.800537812709808","2.800537812709808","2.2711287140846252","2.2711287140846252","2.2711287140846252"
"4056","2.2867472767829895","2.2867472767829895","2.2867472767829895","2.5489790797233582","2.5489790797233582","2.5489790797233582","3.244609308242798","3.244609308242798","3.244609308242798","2.796170151233673","2.796170151233673","2.796170151233673","2.2654607772827147","2.2654607772827147","2.2654607772827147"
"4057","2.2746295809745787","2.2746295809745787","2.2746295809745787","2.5513751745224","2.5513751745224","2.5513751745224","3.229610061645508","3.229610061645508","3.229610061645508","2.802032208442688","2.802032208442688","2.802032208442688","2.2624260663986204","2.2624260663986204","2.2624260663986204"
"4058","2.267968499660492","2.267968499660492","2.267968499660492","2.5439924240112304","2.5439924240112304","2.5439924240112304","3.243880200386047","3.243880200386047","3.243880200386047","2.7974432468414308","2.7974432468414308","2.7974432468414308","2.2523080348968505","2.2523080348968505","2.2523080348968505"
"4059","2.283226823806763","2.283226823806763","2.283226823806763","2.5619204521179197","2.5619204521179197","2.5619204521179197","3.241625428199768","3.241625428199768","3.241625428199768","2.7973935484886168","2.7973935484886168","2.7973935484886168","2.247628629207611","2.247628629207611","2.247628629207611"
"4060","2.259662938117981","2.259662938117981","2.259662938117981","2.5498432517051697","2.5498432517051697","2.5498432517051697","3.236769449710846","3.236769449710846","3.236769449710846","2.8033122301101683","2.8033122301101683","2.8033122301101683","2.2598164081573486","2.2598164081573486","2.2598164081573486"
"4061","2.2614977598190307","2.2614977598190307","2.2614977598190307","2.53158153295517","2.53158153295517","2.53158153295517","3.2382956027984617","3.2382956027984617","3.2382956027984617","2.8032521963119508","2.8032521963119508","2.8032521963119508","2.2538358688354494","2.2538358688354494","2.2538358688354494"
"4062","2.2765422463417053","2.2765422463417053","2.2765422463417053","2.557151663303375","2.557151663303375","2.557151663303375","3.2344852566719053","3.2344852566719053","3.2344852566719053","2.808231163024902","2.808231163024902","2.808231163024902","2.249199163913727","2.249199163913727","2.249199163913727"
"4063","2.2757158637046815","2.2757158637046815","2.2757158637046815","2.5507793068885802","2.5507793068885802","2.5507793068885802","3.2468405961990356","3.2468405961990356","3.2468405961990356","2.8208831310272218","2.8208831310272218","2.8208831310272218","2.2467055439949037","2.2467055439949037","2.2467055439949037"
"4064","2.2662143468856812","2.2662143468856812","2.2662143468856812","2.5312203764915466","2.5312203764915466","2.5312203764915466","3.2476038217544554","3.2476038217544554","3.2476038217544554","2.807806169986725","2.807806169986725","2.807806169986725","2.2526676654815674","2.2526676654815674","2.2526676654815674"
"4065","2.2646651387214662","2.2646651387214662","2.2646651387214662","2.5482361555099486","2.5482361555099486","2.5482361555099486","3.243688941001892","3.243688941001892","3.243688941001892","2.798425924777985","2.798425924777985","2.798425924777985","2.258050870895386","2.258050870895386","2.258050870895386"
"4066","2.26718692779541","2.26718692779541","2.26718692779541","2.546353352069855","2.546353352069855","2.546353352069855","3.249106562137604","3.249106562137604","3.249106562137604","2.8019482493400574","2.8019482493400574","2.8019482493400574","2.247484862804413","2.247484862804413","2.247484862804413"
"4067","2.275499105453491","2.275499105453491","2.275499105453491","2.5401001811027526","2.5401001811027526","2.5401001811027526","3.2381094694137573","3.2381094694137573","3.2381094694137573","2.794235122203827","2.794235122203827","2.794235122203827","2.2488176345825197","2.2488176345825197","2.2488176345825197"
"4068","2.2615064144134522","2.2615064144134522","2.2615064144134522","2.5438761830329897","2.5438761830329897","2.5438761830329897","3.237587606906891","3.237587606906891","3.237587606906891","2.845418190956116","2.845418190956116","2.845418190956116","2.2437074899673464","2.2437074899673464","2.2437074899673464"
"4069","2.27064049243927","2.27064049243927","2.27064049243927","2.546486568450928","2.546486568450928","2.546486568450928","3.252766764163971","3.252766764163971","3.252766764163971","2.7767784714698793","2.7767784714698793","2.7767784714698793","2.251896584033966","2.251896584033966","2.251896584033966"
"4070","2.273856210708618","2.273856210708618","2.273856210708618","2.5532304406166078","2.5532304406166078","2.5532304406166078","3.2480522751808167","3.2480522751808167","3.2480522751808167","2.7964678525924684","2.7964678525924684","2.7964678525924684","2.245474696159363","2.245474696159363","2.245474696159363"
"4071","2.265754187107086","2.265754187107086","2.265754187107086","2.5508770108222962","2.5508770108222962","2.5508770108222962","3.2393954753875733","3.2393954753875733","3.2393954753875733","2.7865967035293577","2.7865967035293577","2.7865967035293577","2.261527752876282","2.261527752876282","2.261527752876282"
"4072","2.2615989685058593","2.2615989685058593","2.2615989685058593","2.542095589637756","2.542095589637756","2.542095589637756","3.2342032909393312","3.2342032909393312","3.2342032909393312","2.7984026193618776","2.7984026193618776","2.7984026193618776","2.24735004901886","2.24735004901886","2.24735004901886"
"4073","2.26653847694397","2.26653847694397","2.26653847694397","2.5682038068771362","2.5682038068771362","2.5682038068771362","3.254246187210083","3.254246187210083","3.254246187210083","2.792179250717163","2.792179250717163","2.792179250717163","2.2396982192993162","2.2396982192993162","2.2396982192993162"
"4074","2.2577966928482054","2.2577966928482054","2.2577966928482054","2.565881443023682","2.565881443023682","2.565881443023682","3.2390116572380068","3.2390116572380068","3.2390116572380068","2.806307828426361","2.806307828426361","2.806307828426361","2.2435368061065675","2.2435368061065675","2.2435368061065675"
"4075","2.2692524671554564","2.2692524671554564","2.2692524671554564","2.5470903515815735","2.5470903515815735","2.5470903515815735","3.2448943972587587","3.2448943972587587","3.2448943972587587","2.7965844869613647","2.7965844869613647","2.7965844869613647","2.2552517533302305","2.2552517533302305","2.2552517533302305"
"4076","2.2602022290229797","2.2602022290229797","2.2602022290229797","2.544059896469116","2.544059896469116","2.544059896469116","3.2418517589569094","3.2418517589569094","3.2418517589569094","2.7968772649765015","2.7968772649765015","2.7968772649765015","2.248164689540863","2.248164689540863","2.248164689540863"
"4077","2.2816969633102415","2.2816969633102415","2.2816969633102415","2.546332836151123","2.546332836151123","2.546332836151123","3.247909927368164","3.247909927368164","3.247909927368164","2.8027285814285277","2.8027285814285277","2.8027285814285277","2.245002603530884","2.245002603530884","2.245002603530884"
"4078","2.27446163892746","2.27446163892746","2.27446163892746","2.541678774356842","2.541678774356842","2.541678774356842","3.2466047763824464","3.2466047763824464","3.2466047763824464","2.800951051712036","2.800951051712036","2.800951051712036","2.2489519000053404","2.2489519000053404","2.2489519000053404"
"4079","2.263009798526764","2.263009798526764","2.263009798526764","2.571212899684906","2.571212899684906","2.571212899684906","3.2275474071502686","3.2275474071502686","3.2275474071502686","2.792000412940979","2.792000412940979","2.792000412940979","2.2353785037994385","2.2353785037994385","2.2353785037994385"
"4080","2.2896745443344115","2.2896745443344115","2.2896745443344115","2.5302979946136475","2.5302979946136475","2.5302979946136475","3.2487905979156495","3.2487905979156495","3.2487905979156495","2.794271993637085","2.794271993637085","2.794271993637085","2.2535468697547913","2.2535468697547913","2.2535468697547913"
"4081","2.252135491371155","2.252135491371155","2.252135491371155","2.5422632932662963","2.5422632932662963","2.5422632932662963","3.246390128135681","3.246390128135681","3.246390128135681","2.776957559585571","2.776957559585571","2.776957559585571","2.2367257118225097","2.2367257118225097","2.2367257118225097"
"4082","2.2623324513435366","2.2623324513435366","2.2623324513435366","2.535831904411316","2.535831904411316","2.535831904411316","3.240876793861389","3.240876793861389","3.240876793861389","2.807410180568695","2.807410180568695","2.807410180568695","2.2490697622299196","2.2490697622299196","2.2490697622299196"
"4083","2.2467127561569216","2.2467127561569216","2.2467127561569216","2.560055840015411","2.560055840015411","2.560055840015411","3.2510852098464964","3.2510852098464964","3.2510852098464964","2.7842836022377013","2.7842836022377013","2.7842836022377013","2.2393758416175844","2.2393758416175844","2.2393758416175844"
"4084","2.256333589553833","2.256333589553833","2.256333589553833","2.5533524632453917","2.5533524632453917","2.5533524632453917","3.248286497592926","3.248286497592926","3.248286497592926","2.7965904712677","2.7965904712677","2.7965904712677","2.248313581943512","2.248313581943512","2.248313581943512"
"4085","2.2673366904258727","2.2673366904258727","2.2673366904258727","2.550637423992157","2.550637423992157","2.550637423992157","3.245991325378418","3.245991325378418","3.245991325378418","2.796180784702301","2.796180784702301","2.796180784702301","2.234076988697052","2.234076988697052","2.234076988697052"
"4086","2.2575920701026915","2.2575920701026915","2.2575920701026915","2.544947111606598","2.544947111606598","2.544947111606598","3.2449995398521425","3.2449995398521425","3.2449995398521425","2.7944419503211977","2.7944419503211977","2.7944419503211977","2.2449637055397034","2.2449637055397034","2.2449637055397034"
"4087","2.280489647388458","2.280489647388458","2.280489647388458","2.533512842655182","2.533512842655182","2.533512842655182","3.240219247341156","3.240219247341156","3.240219247341156","2.7867456793785097","2.7867456793785097","2.7867456793785097","2.252941644191742","2.252941644191742","2.252941644191742"
"4088","2.2433585643768312","2.2433585643768312","2.2433585643768312","2.5619653344154356","2.5619653344154356","2.5619653344154356","3.2371814966201784","3.2371814966201784","3.2371814966201784","2.7991881012916564","2.7991881012916564","2.7991881012916564","2.24648597240448","2.24648597240448","2.24648597240448"
"4089","2.26169558763504","2.26169558763504","2.26169558763504","2.545465016365051","2.545465016365051","2.545465016365051","3.2367627143859865","3.2367627143859865","3.2367627143859865","2.800188195705414","2.800188195705414","2.800188195705414","2.236986815929413","2.236986815929413","2.236986815929413"
"4090","2.25773309469223","2.25773309469223","2.25773309469223","2.5806019425392153","2.5806019425392153","2.5806019425392153","3.2262994766235353","3.2262994766235353","3.2262994766235353","2.7926499962806703","2.7926499962806703","2.7926499962806703","2.2389454007148744","2.2389454007148744","2.2389454007148744"
"4091","2.263833522796631","2.263833522796631","2.263833522796631","2.5556182265281677","2.5556182265281677","2.5556182265281677","3.2412843704223633","3.2412843704223633","3.2412843704223633","2.7903810024261473","2.7903810024261473","2.7903810024261473","2.2447606801986693","2.2447606801986693","2.2447606801986693"
"4092","2.2596866130828857","2.2596866130828857","2.2596866130828857","2.5443490982055663","2.5443490982055663","2.5443490982055663","3.2439430832862852","3.2439430832862852","3.2439430832862852","2.803765118122101","2.803765118122101","2.803765118122101","2.2351810455322267","2.2351810455322267","2.2351810455322267"
"4093","2.254581964015961","2.254581964015961","2.254581964015961","2.5682221174240114","2.5682221174240114","2.5682221174240114","3.2387532591819763","3.2387532591819763","3.2387532591819763","2.7925046563148497","2.7925046563148497","2.7925046563148497","2.235442316532135","2.235442316532135","2.235442316532135"
"4094","2.25375919342041","2.25375919342041","2.25375919342041","2.533737051486969","2.533737051486969","2.533737051486969","3.246393120288849","3.246393120288849","3.246393120288849","2.7981821060180665","2.7981821060180665","2.7981821060180665","2.2346426606178285","2.2346426606178285","2.2346426606178285"
"4095","2.2571614146232606","2.2571614146232606","2.2571614146232606","2.548594117164612","2.548594117164612","2.548594117164612","3.2466715931892396","3.2466715931892396","3.2466715931892396","2.779725134372711","2.779725134372711","2.779725134372711","2.2432169198989866","2.2432169198989866","2.2432169198989866"
"4096","2.2495880126953125","2.2495880126953125","2.2495880126953125","2.557943511009216","2.557943511009216","2.557943511009216","3.2417968630790712","3.2417968630790712","3.2417968630790712","2.786400020122528","2.786400020122528","2.786400020122528","2.2489045023918153","2.2489045023918153","2.2489045023918153"
"4097","2.253275179862976","2.253275179862976","2.253275179862976","2.545702314376831","2.545702314376831","2.545702314376831","3.245123302936554","3.245123302936554","3.245123302936554","2.8024408340454103","2.8024408340454103","2.8024408340454103","2.232834780216217","2.232834780216217","2.232834780216217"
"4098","2.245035707950592","2.245035707950592","2.245035707950592","2.552288770675659","2.552288770675659","2.552288770675659","3.2441831827163696","3.2441831827163696","3.2441831827163696","2.803259801864624","2.803259801864624","2.803259801864624","2.234572005271912","2.234572005271912","2.234572005271912"
"4099","2.2515788197517397","2.2515788197517397","2.2515788197517397","2.5376497983932493","2.5376497983932493","2.5376497983932493","3.2459260702133177","3.2459260702133177","3.2459260702133177","2.8023287773132326","2.8023287773132326","2.8023287773132326","2.241372013092041","2.241372013092041","2.241372013092041"
"4100","2.2571208000183107","2.2571208000183107","2.2571208000183107","2.5604925990104674","2.5604925990104674","2.5604925990104674","3.2303897380828857","3.2303897380828857","3.2303897380828857","2.803134822845459","2.803134822845459","2.803134822845459","2.236186456680298","2.236186456680298","2.236186456680298"
"4101","2.2641645431518556","2.2641645431518556","2.2641645431518556","2.557640862464905","2.557640862464905","2.557640862464905","3.2307780504226686","3.2307780504226686","3.2307780504226686","2.788501036167145","2.788501036167145","2.788501036167145","2.2403398156166077","2.2403398156166077","2.2403398156166077"
"4102","2.2532286643981934","2.2532286643981934","2.2532286643981934","2.5482073426246643","2.5482073426246643","2.5482073426246643","3.2435221076011658","3.2435221076011658","3.2435221076011658","2.78852459192276","2.78852459192276","2.78852459192276","2.239683973789215","2.239683973789215","2.239683973789215"
